INFO   08:33:06 : Id:315180531461; 休眠电流:0.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:28:28 : Id:315180530648; 休眠电流:3.33uA; 接收电流:22.06mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:28:44 : Id:315180530375; 休眠电流:3.00uA; 接收电流:22.71mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:29:00 : Id:315180530715; 休眠电流:3.00uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:29:16 : Id:315180530380; 休眠电流:3.67uA; 接收电流:22.43mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:29:35 : Id:315180530643; 休眠电流:3.00uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:29:52 : Id:315180530546; 休眠电流:3.33uA; 接收电流:22.22mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:09 : Id:315180530576; 休眠电流:3.00uA; 接收电流:22.18mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:25 : Id:315180530551; 休眠电流:3.00uA; 接收电流:21.90mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:30:42 : Id:315180530645; 休眠电流:3.00uA; 接收电流:22.09mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:02 : Id:315180530525; 休眠电流:2.67uA; 接收电流:22.29mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:19 : Id:315180530617; 休眠电流:3.00uA; 接收电流:22.42mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:37 : Id:315180530538; 休眠电流:3.00uA; 接收电流:21.99mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:31:58 : Id:315180530312; 休眠电流:3.00uA; 接收电流:22.33mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:32:14 : Id:315180530482; 休眠电流:3.00uA; 接收电流:22.78mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:32:31 : Id:315180530621; 休眠电流:3.33uA; 接收电流:22.20mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:32:52 : Id:315180530704; 休眠电流:3.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:33:10 : Id:315180530397; 休眠电流:3.00uA; 接收电流:22.38mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:33:27 : Id:315180530390; 休眠电流:3.00uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:33:43 : Id:315180530543; 休眠电流:3.67uA; 接收电流:22.11mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:34:04 : Id:315180530602; 休眠电流:3.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:34:21 : Id:315180530670; 休眠电流:3.00uA; 接收电流:22.07mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:34:42 : Id:315180530535; 休眠电流:3.00uA; 接收电流:22.64mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:35:02 : Id:315180530314; 休眠电流:3.00uA; 接收电流:22.21mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:35:20 : Id:315180531395; 休眠电流:3.00uA; 接收电流:21.84mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:35:45 : Id:315180530716; 休眠电流:3.00uA; 接收电流:22.00mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:36:07 : Id:315180530629; 休眠电流:3.00uA; 接收电流:21.93mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:37:15 : Id:315180531523; 休眠电流:3.00uA; 接收电流:22.26mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:37:33 : Id:315180530810; 休眠电流:3.00uA; 接收电流:21.95mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:37:49 : Id:315180530908; 休眠电流:3.00uA; 接收电流:22.23mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:38:09 : Id:315180530751; 休眠电流:3.00uA; 接收电流:22.03mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:38:27 : Id:315180531133; 休眠电流:3.00uA; 接收电流:22.20mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:38:46 : Id:315180531124; 休眠电流:2.67uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:39:07 : Id:315180530923; 休眠电流:3.00uA; 接收电流:21.95mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:39:24 : Id:315180531067; 休眠电流:2.67uA; 接收电流:22.18mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:39:40 : Id:315180531477; 休眠电流:3.33uA; 接收电流:22.14mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:39:57 : Id:315180531442; 休眠电流:2.67uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:40:15 : Id:315180531583; 休眠电流:3.00uA; 接收电流:21.89mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:40:31 : Id:315180530729; 休眠电流:3.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:40:48 : Id:315180531529; 休眠电流:3.00uA; 接收电流:22.02mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:41:11 : Id:315180531019; 休眠电流:2.33uA; 接收电流:22.38mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:41:28 : Id:315180530805; 休眠电流:3.00uA; 接收电流:22.24mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:41:52 : Id:315180530817; 休眠电流:3.00uA; 接收电流:21.94mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:42:10 : Id:315180530947; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:42:29 : Id:315180530799; 休眠电流:2.67uA; 接收电流:22.13mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:42:46 : Id:315180530932; 休眠电流:2.67uA; 接收电流:22.11mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:43:02 : Id:315180530806; 休眠电流:3.33uA; 接收电流:22.22mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:43:18 : Id:315180530785; 休眠电流:3.00uA; 接收电流:22.70mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:43:35 : Id:315180530826; 休眠电流:3.00uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:43:52 : Id:315180530797; 休眠电流:2.67uA; 接收电流:21.96mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:44:08 : Id:315180531437; 休眠电流:2.67uA; 接收电流:22.20mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:44:25 : Id:315180531602; 休眠电流:3.00uA; 接收电流:21.97mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:44:42 : Id:315180530790; 休眠电流:3.00uA; 接收电流:22.17mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:45:03 : Id:315180530833; 休眠电流:3.00uA; 接收电流:22.04mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:45:22 : Id:315180531503; 休眠电流:3.00uA; 接收电流:21.94mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:45:39 : Id:315180531615; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:46:03 : Id:315180530832; 休眠电流:3.00uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:46:18 : Id:315180531517; 休眠电流:3.33uA; 接收电流:21.83mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:46:35 : Id:315180531532; 休眠电流:3.00uA; 接收电流:22.29mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:46:52 : Id:315180530820; 休眠电流:3.00uA; 接收电流:22.23mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:47:09 : Id:315180531464; 休眠电流:2.67uA; 接收电流:22.18mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:47:25 : Id:315180531573; 休眠电流:2.67uA; 接收电流:22.12mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:47:41 : Id:315180531465; 休眠电流:3.00uA; 接收电流:22.22mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:47:59 : Id:315180531556; 休眠电流:2.67uA; 接收电流:22.12mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:48:14 : Id:315180531399; 休眠电流:3.00uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:48:31 : Id:315180531433; 休眠电流:3.00uA; 接收电流:22.16mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:48:47 : Id:315180530787; 休眠电流:2.67uA; 接收电流:22.21mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:49:04 : Id:315180531620; 休眠电流:3.00uA; 接收电流:22.29mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:49:20 : Id:315180530850; 休眠电流:3.00uA; 接收电流:22.16mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:49:40 : Id:315180531601; 休眠电流:0.00uA; 接收电流:22.17mA; 电压:3.36V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   09:49:52 : Id:315180531601; 休眠电流:3.00uA; 接收电流:22.14mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:50:09 : Id:315180531405; 休眠电流:3.00uA; 接收电流:22.18mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:50:32 : Id:315180531594; 休眠电流:3.00uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:50:50 : Id:315180530765; 休眠电流:3.00uA; 接收电流:21.88mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:51:09 : Id:315180531246; 休眠电流:3.00uA; 接收电流:22.69mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:51:31 : Id:315180530929; 休眠电流:3.00uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:51:48 : Id:315180530754; 休眠电流:3.33uA; 接收电流:22.19mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:52:08 : Id:315180531117; 休眠电流:3.00uA; 接收电流:21.61mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:52:27 : Id:315180531377; 休眠电流:3.00uA; 接收电流:22.17mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:52:47 : Id:315180530758; 休眠电流:3.00uA; 接收电流:21.96mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:53:03 : Id:315180531021; 休眠电流:3.33uA; 接收电流:21.98mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:53:26 : Id:315180530854; 休眠电流:3.00uA; 接收电流:22.02mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:53:58 : Id:315180531227; 休眠电流:3.00uA; 接收电流:22.29mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:54:26 : Id:315180530781; 休眠电流:3.00uA; 接收电流:22.02mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:54:43 : Id:315180531614; 休眠电流:3.33uA; 接收电流:22.22mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:55:00 : Id:315180530800; 休眠电流:3.00uA; 接收电流:22.24mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:55:17 : Id:315180530768; 休眠电流:2.67uA; 接收电流:22.23mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:55:34 : Id:315180531325; 休眠电流:3.00uA; 接收电流:22.05mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:55:52 : Id:315180531374; 休眠电流:3.00uA; 接收电流:22.07mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:56:10 : Id:315180530957; 休眠电流:3.00uA; 接收电流:21.72mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:56:26 : Id:315180531265; 休眠电流:3.00uA; 接收电流:22.10mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:56:43 : Id:315180530857; 休眠电流:3.00uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:57:08 : Id:315180530917; 休眠电流:3.33uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:57:28 : Id:315180530778; 休眠电流:3.00uA; 接收电流:22.19mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:57:44 : Id:315180530766; 休眠电流:3.00uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:58:01 : Id:315180530694; 休眠电流:3.00uA; 接收电流:22.09mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:58:21 : Id:315180530965; 休眠电流:3.00uA; 接收电流:22.26mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:58:42 : Id:315180531208; 休眠电流:3.00uA; 接收电流:22.13mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:59:02 : Id:315180530690; 休眠电流:2.67uA; 接收电流:22.43mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:59:18 : Id:315180531059; 休眠电流:2.67uA; 接收电流:22.05mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:59:35 : Id:315180531490; 休眠电流:3.00uA; 接收电流:21.90mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:59:54 : Id:315180530788; 休眠电流:3.00uA; 接收电流:22.17mA; 电压:3.40V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:00:10 : Id:315180531051; 休眠电流:3.00uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:00:27 : Id:315180531053; 休眠电流:3.00uA; 接收电流:22.20mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:00:45 : Id:315180531171; 休眠电流:3.00uA; 接收电流:22.06mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:01:06 : Id:315180531074; 休眠电流:3.00uA; 接收电流:22.05mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:01:32 : Id:315180531024; 休眠电流:3.00uA; 接收电流:22.04mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:01:49 : Id:315180530879; 休眠电流:3.00uA; 接收电流:21.83mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:02:06 : Id:315180530836; 休眠电流:3.00uA; 接收电流:22.28mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:02:27 : Id:315180530968; 休眠电流:3.00uA; 接收电流:22.16mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:02:48 : Id:315180530858; 休眠电流:2.67uA; 接收电流:22.13mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:03:05 : Id:315180530738; 休眠电流:3.67uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:03:22 : Id:315180531120; 休眠电流:3.33uA; 接收电流:22.10mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:03:39 : Id:315180531600; 休眠电流:3.00uA; 接收电流:22.03mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:04:16 : Id:315180530746; 休眠电流:3.00uA; 接收电流:22.19mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:04:33 : Id:315180531087; 休眠电流:3.00uA; 接收电流:21.92mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
